NVDA@2000-09-06,74.1300
NVDA@2000-09-05,79.6300
NVDA@2000-10-03,75.6300
NVDA@2000-10-02,79.9400
NVDA@2000-10-05,73.0000
NVDA@2000-10-04,74.7500
NVDA@2000-09-19,68.8100
NVDA@2000-09-14,69.3800
NVDA@2000-09-13,70.0300
NVDA@2000-09-12,70.0600
NVDA@2000-09-11,70.5000
NVDA@2000-09-18,66.7500
NVDA@2000-09-15,70.8900
NVDA@2021-12-07,324.2700
AAPL@2000-12-05,17.0000
NVDA@2021-12-08,318.2600
AAPL@2000-12-06,14.3100
NVDA@2021-12-06,300.3700
AAPL@2000-12-04,16.6900
NVDA@2021-12-03,306.9300
AAPL@2000-12-01,17.0600
NVDA@2021-12-01,314.3500
NVDA@2021-12-02,321.2600
AAPL@2019-11-19,266.2900
AAPL@2019-11-18,267.1000
AAPL@2000-12-07,14.3100
AAPL@2000-12-08,15.0600
NVDA@2010-04-16,17.0600
NVDA@2010-04-15,18.0100
AAPL@2019-11-15,265.7600
AAPL@2019-11-14,262.6400
AAPL@2019-11-13,264.4700
AAPL@2019-11-12,261.9600
NVDA@2010-04-19,16.9800
AAPL@2019-11-11,262.2000
NVDA@2010-04-12,17.3000
NVDA@2010-04-14,17.8800
NVDA@2010-04-13,17.6600
AAPL@2000-12-14,14.4400
AAPL@2000-12-15,14.0600
AAPL@2000-12-12,15.3800
AAPL@2000-12-13,15.0000
AAPL@2000-12-11,15.1900
AAPL@2019-11-08,260.1400
AAPL@2019-11-07,259.4300
AAPL@2000-12-18,14.2500
AAPL@2019-11-06,257.2400
AAPL@2000-12-19,14.0000
NVDA@2010-04-05,17.4800
AAPL@2019-11-05,257.1300
AAPL@2019-11-04,257.5000
NVDA@2010-04-07,17.1600
NVDA@2010-04-06,17.0500
NVDA@2010-04-09,16.9900
AAPL@2019-11-01,255.8200
NVDA@2010-04-08,16.8800
AAPL@2000-12-20,14.3800
NVDA@2010-04-01,17.2200
NVDA@2021-12-29,300.0100
AAPL@2000-12-27,14.8100
AAPL@2000-12-28,14.8100
NVDA@2021-12-27,309.4500
NVDA@2021-12-28,303.2200
AAPL@2000-12-26,14.6900
NVDA@2021-12-23,296.4000
AAPL@2000-12-21,14.0600
AAPL@2000-12-22,15.0000
NVDA@2021-12-21,290.7500
NVDA@2021-12-22,294.0000
NVDA@2021-12-20,277.1900
AAPL@2000-12-29,14.8800
NVDA@2022-12-05,166.1000
NVDA@2022-12-06,159.8700
NVDA@2022-12-07,161.2000
NVDA@2022-12-01,171.3500
NVDA@2022-12-02,168.7600
NVDA@2021-12-16,283.8700
NVDA@2021-12-17,278.0100
NVDA@2021-12-14,283.3700
NVDA@2021-12-15,304.5900
NVDA@2021-12-13,281.6100
NVDA@2021-12-10,301.9800
NVDA@2021-12-09,304.9000
AAPL@2003-01-28,14.5800
AAPL@2003-01-29,14.5800
AAPL@2003-01-27,14.1300
AAPL@2003-01-21,14.0200
AAPL@2003-01-24,13.8000
AAPL@2003-01-22,13.8800
AAPL@2003-01-23,14.1700
AAPL@2003-01-17,14.1000
AAPL@2003-01-15,14.4300
AAPL@2003-01-16,14.6200
NVDA@2022-12-08,171.6900
NVDA@2022-12-09,170.0100
NVDA@2011-05-02,19.7300
NVDA@2011-05-03,18.7900
NVDA@2011-05-04,18.6500
NVDA@2011-05-05,18.6600
AAPL@2003-01-10,14.7200
NVDA@2021-12-30,295.8600
